,Cluster 1,Cluster 2,Cluster 3,Cluster 7,Cluster 10,Cluster 24,Cluster 43,Cluster 44,Cluster 47,Cluster 49,Cluster 51,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 61,Cluster 64,Cluster 65,Cluster 66,Cluster 69,Cluster 72,Cluster 84,mean wt CN_1,mean bent 150 degrees CN_2,std_dev square pyramidal CN_5,mean wt CN_9,mean wt CN_11,std_dev wt CN_11,std_dev q2 CN_11,mean wt CN_13,std_dev wt CN_13,mean ordering parameter shell 2,xrd_36,xrd_97,xrd_112,xrd_117,xrd_123,jml_adf1_48,jml_adf1_82
137,-1.164562872,-0.504377369,0.144045291,-1.414822296,0.573921964,0.689704924,0.139137073,-0.059991192,0.934154599,-0.149519722,-0.547794573,-0.144826198,-0.160454205,-0.673293832,-0.774367329,-0.590107373,-0.198211096,-0.608379866,-0.565103827,-0.658266134,-0.067941003,0.24109563,-0.332539431,-0.460704997,-0.525270416,-0.547949578,2.308517193,0.940702191,-0.433558928,-0.427986448,-0.476452662,-0.514874018,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
138,-0.300284054,-0.504377369,0.144045291,-0.373447468,-0.442366844,-0.425163911,0.139137073,-0.059991192,0.16190149,-0.149519722,0.141294248,-0.144826198,-0.449262853,-0.673293832,-0.774367329,0.180563877,-0.54147776,0.191993457,0.15087066,-0.658266134,-0.067941003,0.24109563,0.776591484,0.549402863,1.121861626,-0.547949578,2.308517193,0.940702191,-0.433558928,-0.427986448,-0.476452662,-0.514874018,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
139,-0.300284054,-1.97187905,1.906985397,-0.373447468,-0.442366844,-0.425163911,1.782471673,-0.644335632,0.548028045,-0.518561539,-0.547794573,-0.846836777,-0.449262853,0.054925751,-0.774367329,0.565899502,-0.54147776,0.592180118,-0.565103827,-0.658266134,-0.453857494,0.62691352,0.776591484,-0.460704997,1.121861626,-0.547949578,0.277397792,0.940702191,-0.433558928,-0.427986448,-0.476452662,-0.514874018,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
140,-1.596702282,-0.504377369,1.025515344,-1.935509709,-0.950511249,-0.982598329,0.960804373,-0.059991192,-0.224225065,-1.256645173,-1.236883393,-0.144826198,-1.315688796,-1.401513414,-0.774367329,-0.975442997,-1.571277752,-1.008566527,-1.281078314,-0.658266134,-1.225690476,-0.53054015,-0.332539431,-0.460704997,1.631331659,-0.547949578,1.292957492,1.21141812,-0.433558928,-0.427986448,-0.476452662,0.152037957,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
141,-1.164562872,-0.504377369,0.144045291,-1.414822296,0.573921964,0.689704924,0.139137073,-0.644335632,0.16190149,-0.887603356,-0.547794573,-0.846836777,-1.893306091,-2.129732997,-1.820745972,-1.360778622,-2.257811081,-1.408753189,-0.565103827,-1.905400789,-0.839773985,-0.53054015,-0.332539431,-0.460704997,-0.525270416,-0.547949578,2.308517193,0.940702191,-0.433558928,-0.427986448,-0.476452662,-0.514874018,0.772299898,-0.729559147,0.99180988,-0.531926587,-0.618095691,-0.09912279,-0.104541675
142,-0.300284054,-1.97187905,1.025515344,-0.373447468,-0.442366844,-0.425163911,0.960804373,-1.228680072,0.16190149,-1.256645173,-1.925972214,-1.548847356,-0.449262853,-0.673293832,-1.820745972,0.180563877,-0.54147776,0.191993457,-1.997052802,-1.905400789,-1.225690476,0.24109563,-0.332539431,0.549402739,-0.525270416,-0.547949578,1.292957492,1.21141812,-0.433558928,-0.427986448,-0.476452662,-1.00671201,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
143,0.563994765,-0.504377369,-0.737424762,0.66792736,-1.458655653,-1.540032747,-0.682530227,-0.644335632,-1.38260473,-0.518561539,-0.547794573,-0.846836777,0.128354443,-2.129732997,-1.820745972,0.180563877,0.145055568,0.191993457,-0.565103827,-1.905400789,-0.453857494,-0.53054015,-0.332539431,3.579725946,-0.525270416,-0.547949578,3.324076893,-0.809233089,-0.433558928,-0.427986448,-0.476452662,-1.168920283,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
144,-0.300284054,-1.97187905,1.906985397,-0.373447468,-0.442366844,-0.425163911,1.782471673,-1.228680072,0.548028045,-1.994728806,-1.925972214,-1.548847356,-1.604497443,0.054925751,-1.820745972,0.565899502,-1.914544417,0.592180118,-1.997052802,-1.905400789,-1.997523458,0.62691352,0.776591484,-0.460704997,1.121861626,-0.547949578,0.277397792,0.940702191,-0.433558928,-0.427986448,-0.476452662,-0.514874018,0.772299898,-0.729559147,0.99180988,-0.531926587,-0.618095691,-0.09912279,-0.104541675
145,-2.028841691,0.963124312,1.906985397,-2.456197123,-2.474944461,-2.654901582,1.782471673,1.693042127,-1.38260473,-1.994728806,-1.925972214,1.96120554,-1.604497443,-2.129732997,1.318389956,-1.360778622,-1.914544417,-1.408753189,-1.997052802,1.836003176,-1.997523458,-1.302175929,-0.332539431,-0.460704997,1.631331659,-0.547949578,0.277397792,0.940702191,-0.433558928,-0.427986448,-0.476452662,1.009496209,0.772299898,-0.729559147,0.99180988,-0.531926587,-0.618095691,-0.09912279,-0.104541675
146,-0.300284054,0.963124312,1.025515344,-0.373447468,-0.442366844,-0.425163911,0.960804373,1.108697688,-0.61035162,-0.518561539,-0.547794573,1.259194961,-0.449262853,-2.129732997,0.272011313,-0.590107373,-0.54147776,-0.608379866,-0.565103827,0.588868521,-0.453857494,-0.53054015,-0.332539431,0.549402863,-0.525270416,-0.547949578,2.341379896,2.591039219,-0.433558928,-0.427986448,-0.476452662,0.628403653,1.359642349,-0.420641777,0.849602033,-0.642393334,-0.197726107,-0.09912279,-0.104541675
147,1.428273583,0.963124312,1.906985397,1.709302188,1.590210773,1.804573759,1.782471673,1.108697688,1.706407709,0.957605728,0.830383069,1.259194961,0.705971738,0.783145334,0.272011313,1.721906376,0.831588897,1.792740103,0.866845148,0.588868521,1.089808469,1.78436719,1.885722399,-0.460704997,-0.525270416,-0.547949578,1.325820196,2.747263982,-0.433558928,-0.427986448,-0.476452662,0.356194684,1.358326297,0.30557932,-0.69044461,-0.591344093,-0.619214576,-0.09912279,-0.104541675
148,-0.300284054,-0.015210138,1.613162051,-0.373447468,-0.442366844,-0.425163911,1.508582573,0.524353248,0.934154599,0.957605728,0.830383069,1.025191438,0.705971738,0.783145334,0.969597072,0.951235126,0.831588897,0.99236678,0.866845148,1.420291621,1.089808469,1.01273141,-0.332539431,-0.460704997,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,5.492969415,4.246202638,0.628403653,-1.317996391,2.346903156,-0.566276481,-0.64209397,3.014315261,-0.09912279,-0.104541675
149,0.131855355,-0.9935446,-0.737424762,-0.026322531,-0.103603914,-0.053540972,-0.408641127,-0.546944889,-0.224225065,-0.149519722,0.026446108,-0.495831488,0.417163091,-0.30918404,-0.425574446,-0.076326536,0.030633343,0.058597899,0.15087066,0.173156966,0.382294899,0.112489663,-0.332539431,-0.289725112,2.062652074,-0.547949578,1.292957492,1.21141812,2.249273471,1.524604081,1.954041244,-0.378305147,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
150,0.563994765,-0.504377369,-1.031248108,-0.720572405,-0.781129775,-0.79678685,-0.682530227,-0.644335632,-0.867769319,-0.272533665,-0.088402022,-0.846836777,0.128354443,-0.673293832,-0.251178008,-0.846997785,0.145055568,-0.608379866,-0.565103827,-1.073977689,-0.32521866,-0.273328227,-0.332539431,1.901470245,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,0.070794463,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
151,-0.300284054,-0.015210138,-1.325071468,-0.373447468,-0.442366844,-0.425163911,-1.778086628,-0.644335632,-1.38260473,-0.518561539,-0.777490843,-1.314843834,-0.449262853,-0.187814106,-0.425574446,-1.360778622,-0.999166649,-1.408753189,-1.281078314,0.173156966,-0.711135151,-0.273328227,-0.332539431,-0.460700217,-0.525270416,0.463744476,1.292957492,1.21141812,2.664309087,-0.427986448,-0.476452662,-0.31922605,0.772299898,-0.729559147,0.99180988,-0.531926587,-0.618095691,-0.09912279,-0.104541675
152,-0.300284054,-0.9935446,-1.325071468,-0.199884991,-0.272985371,-0.239352433,-1.778086628,-1.813024512,-0.867769319,-1.010617299,0.370990518,-0.612833254,0.128354443,0.054925751,1.318389956,-1.10388821,0.373900008,-1.408753189,0.270199745,-0.658266134,-0.839773985,-0.787752072,-0.332539431,-0.460704997,2.062652074,-0.547949578,1.292957492,1.21141812,2.664309087,1.524604081,1.954041244,-0.378305147,0.757795091,-0.729477403,1.000117768,-0.530987732,-0.617973143,-0.09912279,-0.104541675
153,0.131855355,-0.015210138,-0.149778055,0.841489837,0.743303438,0.875516402,0.413026173,0.524353248,1.191572298,1.080619671,1.060079339,0.791187904,0.705971738,0.904515269,0.620804197,1.079680339,1.060433336,1.125762338,1.344161476,0.588868521,1.15412788,1.141337377,1.885722399,-0.460704997,-0.525270416,1.47543853,0.277397792,0.940702191,2.249273471,1.524604081,1.954041244,-0.541530041,-1.317996391,2.346903156,-0.566276481,-0.64209397,3.014315261,-0.09912279,-0.104541675
154,-1.164562872,-0.504377369,0.437868637,-1.414822296,-1.458655653,-1.540032747,0.413026173,-0.254772669,-0.867769319,-1.256645173,-1.236883393,-0.378829721,-1.026880148,0.054925751,0.272011313,-0.846997785,-1.228011088,-0.875170969,-1.281078314,0.588868521,-1.225690476,-0.787752072,-0.332539431,-0.118745227,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,0.152037957,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
155,0.131855355,-0.9935446,-0.737424762,-0.199884991,-0.272985371,-0.239352433,-0.956419327,-1.520852292,-0.739060476,-0.887603356,-0.203250162,-1.0808403,-0.160454205,-0.794663766,-0.251178008,-0.846997785,-0.198211096,-0.608379866,-0.445774742,-0.658266134,-0.260899249,-0.53054015,-0.332539431,-0.118745227,2.062652074,-0.547949578,0.277397792,0.940702191,2.249273471,1.524604081,1.954041244,-0.289058303,0.772299898,-0.729559147,0.99180988,-0.531926587,-0.618095691,-0.09912279,-0.104541675
156,0.563994765,0.473957081,-0.443601416,-0.720572405,-0.781129775,-0.79678685,-0.134752027,0.329571771,-0.095516209,0.465549968,0.370990518,0.323180859,0.705971738,0.054925751,-0.251178008,-0.33321696,0.373900008,0.191993457,-0.087787498,-0.658266134,-0.067941003,0.24109563,-0.332539431,-0.460695438,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,0.072069885,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
157,1.428273583,1.452291543,1.31933869,1.709302188,1.590210773,1.804573759,0.960804373,1.498260651,1.191572298,1.449661488,1.51947189,1.727202017,1.283589034,1.26862506,1.492786394,1.208125539,1.518122225,1.259157883,1.582819635,1.004580076,1.089808469,1.269943332,-0.332539431,-0.460700217,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,0.791601621,1.358326297,0.30557932,-0.69044461,-0.591344093,-0.619214576,-0.09912279,-0.104541675
158,-0.300284054,-0.9935446,-1.031248108,-0.373447468,-0.442366844,-0.425163911,-0.682530227,-0.644335632,-0.095516209,-0.272533665,0.600686799,0.089177325,0.128354443,0.297665608,1.492786394,-0.076326536,0.602744458,-0.074797646,0.15087066,0.588868521,0.060697831,-0.016116292,-0.332539431,1.559510722,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,-0.357675418,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
159,1.428273583,0.963124312,1.025515344,1.709302188,1.590210773,1.804573759,1.508582573,1.693042127,2.478660819,2.433772995,2.208560711,1.96120554,1.861206329,2.2395845,2.364768599,2.492577625,2.204655553,2.593113426,2.298794122,1.836003176,2.633474433,2.556002969,-0.332539431,3.579726318,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,0.812992016,-1.778635873,0.830374479,-0.011820924,-0.642132144,-0.631813343,-0.09912279,-0.104541675
160,-0.732423463,-0.015210138,-1.618894815,0.320802423,-1.458655653,0.596799194,-1.230308427,-0.449554155,-0.481642764,-0.272533665,-0.662642713,-1.0808403,-0.7380715,0.297665608,-0.599970892,-0.33321696,-0.54147776,-0.741775424,-0.326445668,0.381012748,-0.260899249,-0.659146117,-0.332539431,-0.460704997,-0.525270416,-0.042102551,0.785177642,1.147254032,2.56593888,-0.427986448,-0.476452662,-0.462879719,-0.476391906,-0.643002479,-0.706772162,1.19511875,-0.606892218,-0.09912279,-0.104541675
161,0.34792506,-0.748960979,-0.884336442,-0.286666238,-0.357676116,-0.239352433,-1.093363877,-1.374766182,-0.867769319,-0.703082447,0.083870184,-0.788335899,0.128354443,-0.430553974,-0.07678157,-0.911220397,0.202266675,-0.741775424,-0.326445668,-0.866121906,-0.421697783,-0.53054015,-0.332539431,0.386308641,1.451288034,-0.547949578,0.785177642,1.147254032,2.56593888,0.548308817,1.379867721,-0.153117631,0.772299898,-0.729559147,0.99180988,-0.531926587,-0.618095691,-0.09912279,-0.104541675
162,0.563994765,0.963124312,-0.149778055,-0.547009945,0.743303438,0.503893445,-0.408641127,0.621743991,-0.61035162,0.404043003,-0.547794573,-0.144826198,-0.160454205,0.176295686,-0.687169106,-1.16811081,-0.827533317,-0.608379866,-1.221413777,-0.242554579,-0.196579838,-0.659146117,-0.332539431,-0.460700217,-0.525270416,1.483622934,0.023507867,0.768137256,1.984713516,-0.427986448,-0.476452662,0.446588302,1.138305001,-0.670711483,2.127483444,-0.638874583,-0.443791954,-0.09912279,-0.104541675
163,0.131855355,-0.9935446,-1.031248108,-0.286666238,-0.272985371,-0.471616785,-0.887947052,-1.228680072,-0.867769319,-0.580068505,-0.174538124,-0.876087222,0.128354443,-0.642951345,-0.469173561,-0.590107373,-0.083788871,-0.474984308,-0.415942479,-0.710230074,-0.196579838,-0.434085677,-0.332539431,-0.460703802,1.451288034,-0.547949578,1.292957492,1.21141812,2.438241583,0.548308817,1.379867721,0.281353246,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
164,0.996134174,-0.015210138,-0.737424762,0.320802423,0.743303438,-0.425163911,-0.682530227,-0.254772669,-0.481642764,0.342536037,0.715534929,0.089177325,0.994780386,0.419035543,0.620804197,-0.204771748,0.831588897,0.191993457,0.389528819,-0.450410361,0.060697831,0.369701597,-0.332539431,-0.460695438,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,3.176817357,0.394196321,-0.736354775,-0.395298972,0.311020017,-0.631812969,-0.09912279,-0.104541675
165,-1.164562872,0.718540703,-0.590513082,-0.373447468,-0.272985371,-0.053540972,-0.682530227,0.329571771,-0.739060476,-0.334040631,-1.064611188,-0.495831488,-1.026880148,-0.855348727,-0.861565552,-0.46166216,-1.113588863,-1.008566527,-0.863426534,-0.554338243,-0.96841282,-0.980661017,-0.332539431,-0.460702607,-0.525270416,0.969591503,-0.230382058,0.527302058,1.615488163,-0.427986448,-0.476452662,-0.185515211,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
166,-0.300284054,-1.23812821,-0.443601416,-0.026322531,-0.188294642,-0.192899577,-0.408641127,-1.374766182,-0.739060476,-1.164384718,-0.834914918,-1.548847356,-0.7380715,-1.128431071,-1.297556651,-0.365328254,-0.884744424,-0.408286535,-0.803761986,-0.658266134,-0.389538083,-0.659146117,-0.332539431,-0.460704997,1.976604881,-0.295026064,0.023507867,0.768137256,1.066189976,0.548308817,1.379867721,-0.498512258,0.394196321,-0.736354775,-0.395298972,0.311020017,-0.631812969,-0.09912279,-0.104541675
167,0.34792506,-0.748960979,-0.296689735,-0.286666238,-0.357676116,-0.425163911,-0.545585677,-1.033898595,0.033192634,-0.395547596,0.313566454,-0.495831488,0.272758767,-0.127129144,0.18481309,-0.654329973,0.145055568,-0.274890977,0.031541575,-0.34648247,0.125017242,-0.30547971,0.776591484,0.386308703,2.062652074,-0.042102551,-0.230382058,0.527302058,-0.433558928,1.524604081,1.954041244,1.954425085,0.772299898,-0.729559147,0.99180988,-0.531926587,-0.618095691,-0.09912279,-0.104541675
168,0.131855355,0.963124312,-0.002866389,0.66792736,0.912684895,0.875516402,-0.408641127,0.621743991,-0.095516209,0.342536037,-0.605218637,-0.027824431,-0.7380715,-0.187814106,-0.687169106,-0.076326536,-0.598688867,-0.474984308,-0.207116583,-0.242554579,-0.357378372,-0.337631205,-0.332539431,-0.460700217,-0.525270416,1.997654365,0.277397792,0.940702191,2.249273471,-0.427986448,-0.476452662,-0.243732358,1.359642349,-0.420641777,0.849602033,-0.642393334,-0.197726107,-0.09912279,-0.104541675
169,-0.084214349,0.718540703,0.437868637,0.58114613,1.759592246,0.503893445,0.139137073,0.524353248,0.033192634,-0.026505779,-0.605218637,0.030676447,-0.882475824,-1.037403623,-0.861565552,0.180563877,-0.655899985,-0.208193205,-0.147452046,-0.658266134,-0.453857494,-0.723449095,1.885722399,-0.460704997,-0.525270416,-0.042102551,0.277397792,0.940702191,-0.433558928,-0.427986448,-0.476452662,-0.457190897,1.359642349,-0.420641777,0.849602033,-0.642393334,-0.197726107,-0.09912279,-0.104541675
170,-0.516353758,-0.9935446,-0.884336442,-0.807353652,-0.696439047,-0.425163911,-1.161836152,-1.228680072,-0.481642764,-0.795342902,-0.145826097,-1.022339422,-0.7380715,-0.794663766,-0.599970892,-1.200222116,-0.655899985,-1.175310965,-0.386110205,-0.554338243,-0.486017206,-0.626994622,-0.332539431,-0.460704997,1.982793821,-0.295026064,1.039067567,1.195569631,1.615488163,0.548308817,1.379867721,-0.324257801,0.394196321,-0.736354775,-0.395298972,0.311020017,-0.631812969,-0.09912279,-0.104541675
171,-0.300284054,-0.259793759,-0.590513082,-0.026322531,-0.103603914,0.039364776,-0.956419327,-0.887812485,-0.031161788,-0.48780805,-0.318098303,-0.963838544,-0.593667176,-0.976718662,-0.861565552,-1.007554304,-0.713111092,-1.108613193,-0.087787498,-0.762194025,-0.196579838,-0.14472226,-0.332539431,-0.289722722,-0.525270416,-0.042102551,-0.230382058,0.527302058,1.615488163,0.548308817,1.379867721,-0.471316365,1.138305001,-0.670711483,2.127483444,-0.638874583,-0.443791954,-0.09912279,-0.104541675
172,-0.732423463,0.473957081,-0.443601416,-0.199884991,-0.272985371,-0.239352433,-0.134752027,0.329571771,-0.352933921,-0.026505779,-0.203250162,0.323180859,-0.449262853,-0.673293832,-0.251178008,-0.076326536,-0.140999989,-0.408286535,-0.028122961,-0.866121906,-0.582496329,-0.401934182,-0.332539431,-0.460697828,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,1.164493197,-0.476391906,-0.643002479,-0.706772162,1.19511875,-0.606892218,-0.09912279,-0.104541675
173,-0.732423463,-0.504377369,-0.149778055,-0.199884991,-0.272985371,-0.239352433,0.139137073,-0.352163412,-0.095516209,-0.211026688,-0.088402022,-0.027824431,-0.160454205,-0.066444183,0.097614876,0.180563877,-0.083788871,-0.074797646,0.508857904,-0.138626698,-0.260899249,-0.016116292,-0.332539431,-0.460701412,2.062652074,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,-0.411578502,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
174,0.131855355,-0.015210138,-1.031248108,-0.894134882,-0.950511249,-0.982598329,-0.956419327,-0.352163412,-0.61035162,-0.026505779,-0.318098303,-0.72983501,-0.160454205,-0.916033689,-1.123160213,-1.10388821,-0.54147776,-0.741775424,-0.684432912,-1.489689234,-0.453857494,-0.14472226,-0.332539431,1.559515254,1.964959161,-0.547949578,1.292957492,1.21141812,-0.433558928,-0.427986448,-0.476452662,-0.136471663,-0.062211856,-0.728660848,-0.687883733,1.942588902,-0.631582353,-0.09912279,-0.104541675
175,-0.300284054,-0.259793759,-0.737424762,0.320802423,0.235159033,0.318081985,-1.230308427,-0.839117109,-0.61035162,-0.764589413,0.370990518,-0.144826198,0.128354443,0.054925751,1.056795295,-0.590107373,0.373900008,-1.008566527,0.628186989,-0.658266134,-1.032732231,-0.91635804,-0.332539431,-0.460702607,-0.525270416,-0.547949578,-0.230382058,0.527302058,1.615488163,0.548308817,1.379867721,-0.413541447,1.138305001,-0.670711483,2.127483444,-0.638874583,-0.443791954,-0.09912279,-0.104541675
176,0.563994765,-0.015210138,-0.737424762,-0.807353652,0.404540491,0.503893445,-0.408641127,-0.059991192,-0.352933921,0.465549968,-0.203250162,-0.612833254,0.128354443,-0.127129144,-0.774367329,-0.33321696,-0.369844428,0.058597899,-0.565103827,-0.658266134,0.317975488,0.434004575,1.885722399,-0.460704997,-0.525270416,0.463744476,0.277397792,0.940702191,-0.433558928,-0.427986448,-0.476452662,-1.083444407,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
177,-0.084214349,-0.259793759,-0.737424762,-0.460228698,-0.357676116,-0.053540972,-0.408641127,-0.254772669,0.16190149,0.158015129,0.026446108,-0.378829721,-0.160454205,0.054925751,-0.425574446,-0.204771748,-0.055183323,0.025249019,0.001709313,-0.29451853,0.253656076,0.24109563,0.222026026,-0.375213859,1.558205128,0.210820963,0.277397792,0.940702191,1.615488163,0.060161184,0.882234736,-0.331981162,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
178,-1.164562872,0.229373472,1.466250371,-0.373447468,0.06577756,0.132270506,1.371638023,0.816525468,0.16190149,-0.241780177,-0.289386265,0.732687026,-0.449262853,-0.491238936,0.010416653,0.565899502,-0.369844428,0.191993457,-0.117619772,-0.034698806,-0.357378372,-0.337631205,1.331156941,-0.460704997,0.680306794,-0.547949578,0.785177642,1.147254032,-0.433558928,-0.427986448,-0.476452662,1.075986731,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
179,-0.948493168,-0.015210138,-0.443601416,-0.026322531,0.912684895,-0.332258181,-0.134752027,-0.059991192,0.033192634,-0.026505779,0.026446108,0.147678214,-0.304858529,-0.491238936,0.097614876,-0.012103936,0.145055568,-0.208193205,0.15087066,-0.450410361,-0.357378372,-0.273328227,-0.332539431,-0.375215054,1.964180842,-0.042102551,-0.230382058,0.527302058,-0.433558928,1.052252518,2.51867585,-0.576115981,-0.832834157,-0.151495536,-0.70639509,-0.288060739,-0.045746185,-0.09912279,-0.104541675
180,-0.732423463,-0.504377369,-0.884336442,-0.373447468,-0.527057573,-0.332258181,-0.682530227,-0.546944889,-0.095516209,-0.272533665,-0.088402022,-0.43733061,-0.449262853,-0.551923897,-0.425574446,-0.46166216,-0.255422203,-0.741775424,-0.028122961,-0.762194025,-0.32521866,-0.401934182,-0.332539431,-0.460702607,1.964180842,-0.295026064,0.785177642,1.147254032,-0.433558928,0.060161184,0.882234736,-0.177379121,-0.476391906,-0.643002479,-0.706772162,1.19511875,-0.606892218,-0.09912279,-0.104541675
181,-0.300284054,-0.9935446,-0.296689735,0.320802423,0.150468288,-0.518069642,-0.271696577,-1.131289329,-0.867769319,-1.13363123,-0.892338983,-1.110090744,-0.593667176,-1.492540862,-1.210358428,0.052118664,-0.427055535,-0.30823987,-0.684432912,-1.17790557,-0.743294862,-0.948509534,-0.332539431,0.129838875,1.418664424,-0.295026064,0.785177642,1.147254032,-0.433558928,1.036456449,1.714364938,-0.606149304,0.394196321,-0.736354775,-0.395298972,0.311020017,-0.631812969,-0.09912279,-0.104541675
182,0.131855355,-0.9935446,-0.884336442,-0.460228698,-0.442366844,-0.657428246,-0.819474777,-0.839117109,-0.352933921,-0.580068505,0.026446108,-0.612833254,0.272758767,-0.369869001,-0.599970892,-0.557996066,-0.055183323,-0.274890977,-0.236948857,-0.502374302,-0.084020853,-0.241176732,-0.332539431,0.215328756,1.451288034,-0.547949578,0.277397792,0.940702191,1.615488163,0.548308817,1.379867721,-0.016117151,-0.476391906,-0.643002479,-0.706772162,1.19511875,-0.606892218,-0.09912279,-0.104541675
183,1.428273583,1.696875153,1.025515344,0.320802423,0.573921964,0.689704924,0.960804373,1.693042127,0.934154599,1.695689361,0.600686799,1.259194961,0.705971738,1.26862506,0.272011313,0.437454289,0.373900008,0.99236678,0.15087066,0.796724293,1.089808469,0.498307553,-0.332539431,-0.460704997,-0.525270416,3.54793306,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,4.363825537,1.138305001,-0.670711483,2.127483444,-0.638874583,-0.443791954,-0.09912279,-0.104541675
184,1.428273583,0.473957081,-0.443601416,-0.373447468,-0.442366844,-0.982598329,-0.134752027,0.329571771,0.16190149,0.957605728,0.600686799,0.323180859,1.283589034,0.297665608,-0.251178008,-0.33321696,0.488322233,0.592180118,0.031541575,-0.866121906,0.189336653,0.498307553,-0.332539431,-0.460690658,-0.525270416,-0.547949578,-0.738161908,-0.809233089,-0.433558928,-0.427986448,-0.476452662,2.024498331,-0.476391906,-0.643002479,-0.706772162,1.19511875,-0.606892218,-0.09912279,-0.104541675
